X,Y
0.502613,0.658097
0.562871,0.645553
0.611941,0.610574
0.643382,0.562372
0.656684,0.510158
0.652613,0.460097
0.633859,0.417453
0.606976,0.384273
0.574911,0.360588
0.539695,0.345971
0.502613,0.343097
0.465531,0.345971
0.428552,0.358161
0.395823,0.38251
0.365661,0.415599
0.346613,0.460097
0.339982,0.512939
0.354563,0.567662
0.389758,0.615429
0.442355,0.645553
0.502613,0.658097
