X,Y
0.456542,0.763467
0.456569,0.763441
0.456597,0.763415
0.456624,0.763389
0.456652,0.763363
0.456679,0.763337
0.456706,0.76331
0.456732,0.763284
0.456759,0.763257
0.456785,0.76323
0.456812,0.763203
0.456838,0.763176
0.456864,0.763148
0.456889,0.763121
0.456915,0.763093
0.45694,0.763065
0.456965,0.763037
0.45699,0.763009
0.457015,0.76298
0.45704,0.762952
0.457064,0.762923
0.457089,0.762894
0.457113,0.762865
0.457137,0.762836
0.45716,0.762807
0.457184,0.762777
0.457207,0.762748
0.45723,0.762718
0.457253,0.762688
0.457276,0.762658
0.457299,0.762628
0.457321,0.762597
0.457343,0.762567
0.457365,0.762536
0.457387,0.762505
0.457409,0.762475
0.45743,0.762444
0.457452,0.762412
0.457473,0.762381
0.457494,0.76235
0.457514,0.762318
0.457535,0.762286
0.457555,0.762255
0.457575,0.762223
0.457595,0.762191
0.457615,0.762158
0.457634,0.762126
0.457653,0.762094
0.457672,0.762061
0.457691,0.762028
0.45771,0.761996
0.457728,0.761963
0.457747,0.76193
0.457765,0.761896
0.457783,0.761863
0.4578,0.76183
0.457818,0.761796
0.457835,0.761763
0.457852,0.761729
0.457869,0.761695
0.457885,0.761661
0.457902,0.761627
0.457918,0.761593
0.457934,0.761559
0.457949,0.761525
0.457965,0.76149
0.45798,0.761456
0.457995,0.761421
0.45801,0.761386
0.458025,0.761352
0.458039,0.761317
0.458053,0.761282
0.458067,0.761247
0.458081,0.761212
0.458095,0.761176
0.458108,0.761141
0.458121,0.761106
0.458134,0.76107
0.458146,0.761035
0.458159,0.760999
0.458171,0.760963
0.458183,0.760927
0.458195,0.760892
0.458206,0.760856
0.458217,0.76082
0.458229,0.760784
0.458239,0.760747
0.45825,0.760711
0.45826,0.760675
0.45827,0.760639
0.45828,0.760602
0.45829,0.760566
0.458299,0.760529
0.458309,0.760493
0.458318,0.760456
0.458326,0.760419
0.458335,0.760382
0.458343,0.760346
0.458351,0.760309
0.458359,0.760272
0.458367,0.760235
0.458374,0.760198
0.458381,0.760161
0.458388,0.760124
0.458395,0.760087
0.458401,0.760049
0.458407,0.760012
0.458413,0.759975
0.458419,0.759938
0.458425,0.7599
0.45843,0.759863
0.458435,0.759825
0.45844,0.759788
0.458444,0.759751
0.458449,0.759713
0.458453,0.759676
0.458457,0.759638
0.45846,0.7596
0.458464,0.759563
0.458467,0.759525
0.45847,0.759488
0.458472,0.75945
0.458475,0.759412
0.458477,0.759375
0.458479,0.759337
0.458481,0.759299
0.458482,0.759262
0.458483,0.759224
0.458484,0.759186
0.458485,0.759148
0.458486,0.759111
0.458486,0.759073
0.458486,0.759035
0.458486,0.758998
0.458485,0.75896
0.458485,0.758922
0.458484,0.758884
0.458483,0.758847
0.458481,0.758809
0.45848,0.758771
0.458478,0.758734
0.458476,0.758696
0.458473,0.758658
0.458471,0.758621
0.458468,0.758583
0.458465,0.758545
0.458462,0.758508
0.458458,0.75847
0.458455,0.758433
0.458451,0.758395
0.458446,0.758358
0.458442,0.75832
0.458437,0.758283
0.458432,0.758245
0.458427,0.758208
0.458422,0.75817
0.458416,0.758133
0.45841,0.758096
0.458404,0.758059
0.458398,0.758021
0.458391,0.757984
0.458385,0.757947
0.458378,0.75791
0.45837,0.757873
0.458363,0.757836
0.458355,0.757799
0.458347,0.757762
0.458339,0.757725
0.458331,0.757689
0.458322,0.757652
0.458313,0.757615
0.458304,0.757579
0.458295,0.757542
0.458285,0.757505
0.458275,0.757469
0.458265,0.757433
0.458255,0.757396
0.458245,0.75736
0.458234,0.757324
0.458223,0.757288
0.458212,0.757252
0.4582,0.757216
0.458189,0.75718
0.458177,0.757144
0.458165,0.757108
0.458153,0.757073
0.45814,0.757037
0.458127,0.757001
0.458114,0.756966
0.458101,0.756931
0.458088,0.756895
0.458074,0.75686
0.45806,0.756825
0.458046,0.75679
0.458032,0.756755
0.458017,0.75672
0.458003,0.756686
0.457988,0.756651
0.457973,0.756616
0.457957,0.756582
0.457942,0.756548
0.457926,0.756513
0.45791,0.756479
0.457893,0.756445
0.457877,0.756411
0.45786,0.756377
0.457843,0.756344
0.457826,0.75631
0.457809,0.756276
0.457792,0.756243
0.457774,0.75621
0.457756,0.756176
0.457738,0.756143
0.457719,0.75611
0.457701,0.756077
0.457682,0.756045
0.457663,0.756012
0.457644,0.75598
0.457625,0.755947
0.457605,0.755915
0.457585,0.755883
0.457565,0.755851
0.457545,0.755819
0.457525,0.755787
0.457504,0.755756
0.457483,0.755724
0.457462,0.755693
0.457441,0.755661
0.45742,0.75563
0.457398,0.755599
0.457376,0.755569
0.457355,0.755538
0.457332,0.755507
0.45731,0.755477
0.457287,0.755447
0.457265,0.755417
0.457242,0.755387
0.457219,0.755357
0.457195,0.755327
0.457172,0.755297
0.457148,0.755268
0.457124,0.755239
0.4571,0.75521
0.457076,0.755181
0.457052,0.755152
0.457027,0.755123
0.457002,0.755095
0.456978,0.755067
0.456952,0.755038
0.456927,0.75501
0.456902,0.754983
0.456876,0.754955
0.45685,0.754927
0.456824,0.7549
0.456798,0.754873
0.456772,0.754846
0.456745,0.754819
0.456719,0.754792
0.456692,0.754766
0.456665,0.754739
0.456638,0.754713
0.45661,0.754687
0.456583,0.754661
0.456555,0.754635
0.456527,0.75461
0.456499,0.754585
0.456471,0.754559
0.456443,0.754535
0.456414,0.75451
0.456386,0.754485
0.456357,0.754461
0.456328,0.754436
0.456299,0.754412
0.45627,0.754388
0.456241,0.754365
0.456211,0.754341
0.456181,0.754318
0.456152,0.754295
0.456122,0.754272
0.456092,0.754249
0.456061,0.754226
0.456031,0.754204
0.456001,0.754182
0.45597,0.75416
0.455939,0.754138
0.455908,0.754116
0.455877,0.754095
0.455846,0.754074
0.455815,0.754053
0.455783,0.754032
0.455751,0.754011
0.45572,0.753991
0.455688,0.753971
0.455656,0.75395
0.455624,0.753931
0.455592,0.753911
0.455559,0.753892
0.455527,0.753872
0.455494,0.753853
0.455461,0.753835
0.455429,0.753816
0.455396,0.753798
0.455363,0.753779
0.455329,0.753761
0.455296,0.753744
0.455263,0.753726
0.455229,0.753709
0.455196,0.753692
0.455162,0.753675
0.455128,0.753658
0.455094,0.753641
0.45506,0.753625
0.455026,0.753609
0.454992,0.753593
0.454957,0.753577
0.454923,0.753562
0.454888,0.753547
0.454854,0.753532
0.454819,0.753517
0.454784,0.753502
0.454749,0.753488
0.454714,0.753474
0.454679,0.75346
0.454644,0.753446
0.454609,0.753433
0.454574,0.75342
0.454538,0.753407
0.454503,0.753394
0.454467,0.753381
0.454431,0.753369
0.454396,0.753357
0.45436,0.753345
0.454324,0.753333
0.454288,0.753322
0.454252,0.75331
0.454216,0.753299
0.45418,0.753289
0.454143,0.753278
0.454107,0.753268
0.454071,0.753258
0.454034,0.753248
0.453998,0.753238
0.453961,0.753229
0.453925,0.75322
0.453888,0.753211
0.453851,0.753202
0.453815,0.753194
0.453778,0.753186
0.453741,0.753178
0.453704,0.75317
0.453667,0.753162
0.45363,0.753155
0.453593,0.753148
0.453556,0.753141
0.453519,0.753134
0.453481,0.753128
0.453444,0.753122
0.453407,0.753116
0.45337,0.75311
0.453332,0.753105
0.453295,0.7531
0.453257,0.753095
0.45322,0.75309
0.453183,0.753085
0.453145,0.753081
0.453108,0.753077
0.45307,0.753073
0.453032,0.75307
0.452995,0.753066
0.452957,0.753063
0.45292,0.75306
0.452882,0.753058
0.452844,0.753055
0.452807,0.753053
0.452769,0.753051
0.452731,0.75305
0.452694,0.753048
0.452656,0.753047
0.452618,0.753046
0.45258,0.753045
0.452543,0.753045
0.452505,0.753045
0.452467,0.753045
0.452429,0.753045
0.452392,0.753045
0.452354,0.753046
0.452316,0.753047
0.452279,0.753048
0.452241,0.75305
0.452203,0.753051
0.452165,0.753053
0.452128,0.753055
0.45209,0.753058
0.452052,0.75306
0.452015,0.753063
0.451977,0.753066
0.45194,0.75307
0.451902,0.753073
0.451865,0.753077
0.451827,0.753081
0.45179,0.753085
0.451752,0.75309
0.451715,0.753095
0.451677,0.7531
0.45164,0.753105
0.451602,0.75311
0.451565,0.753116
0.451528,0.753122
0.451491,0.753128
0.451453,0.753134
0.451416,0.753141
0.451379,0.753148
0.451342,0.753155
0.451305,0.753162
0.451268,0.75317
0.451231,0.753178
0.451194,0.753186
0.451157,0.753194
0.451121,0.753202
0.451084,0.753211
0.451047,0.75322
0.451011,0.753229
0.450974,0.753238
0.450938,0.753248
0.450901,0.753258
0.450865,0.753268
0.450829,0.753278
0.450792,0.753289
0.450756,0.753299
0.45072,0.75331
0.450684,0.753322
0.450648,0.753333
0.450612,0.753345
0.450576,0.753357
0.450541,0.753369
0.450505,0.753381
0.450469,0.753394
0.450434,0.753407
0.450399,0.75342
0.450363,0.753433
0.450328,0.753446
0.450293,0.75346
0.450258,0.753474
0.450223,0.753488
0.450188,0.753502
0.450153,0.753517
0.450118,0.753532
0.450084,0.753547
0.450049,0.753562
0.450015,0.753577
0.44998,0.753593
0.449946,0.753609
0.449912,0.753625
0.449878,0.753641
0.449844,0.753658
0.44981,0.753675
0.449776,0.753692
0.449743,0.753709
0.449709,0.753726
0.449676,0.753744
0.449643,0.753761
0.449609,0.753779
0.449576,0.753798
0.449543,0.753816
0.449511,0.753835
0.449478,0.753853
0.449445,0.753872
0.449413,0.753892
0.44938,0.753911
0.449348,0.753931
0.449316,0.75395
0.449284,0.753971
0.449252,0.753991
0.449221,0.754011
0.449189,0.754032
0.449158,0.754053
0.449126,0.754074
0.449095,0.754095
0.449064,0.754116
0.449033,0.754138
0.449002,0.75416
0.448972,0.754182
0.448941,0.754204
0.448911,0.754226
0.44888,0.754249
0.44885,0.754272
0.44882,0.754295
0.448791,0.754318
0.448761,0.754341
0.448731,0.754365
0.448702,0.754388
0.448673,0.754412
0.448644,0.754436
0.448615,0.754461
0.448586,0.754485
0.448558,0.75451
0.448529,0.754535
0.448501,0.754559
0.448473,0.754585
0.448445,0.75461
0.448417,0.754635
0.448389,0.754661
0.448362,0.754687
0.448335,0.754713
0.448307,0.754739
0.44828,0.754766
0.448254,0.754792
0.448227,0.754819
0.4482,0.754846
0.448174,0.754873
0.448148,0.7549
0.448122,0.754927
0.448096,0.754955
0.44807,0.754983
0.448045,0.75501
0.44802,0.755038
0.447995,0.755067
0.44797,0.755095
0.447945,0.755123
0.44792,0.755152
0.447896,0.755181
0.447872,0.75521
0.447848,0.755239
0.447824,0.755268
0.4478,0.755297
0.447777,0.755327
0.447753,0.755357
0.44773,0.755387
0.447707,0.755417
0.447685,0.755447
0.447662,0.755477
0.44764,0.755507
0.447618,0.755538
0.447596,0.755569
0.447574,0.755599
0.447552,0.75563
0.447531,0.755661
0.44751,0.755693
0.447489,0.755724
0.447468,0.755756
0.447447,0.755787
0.447427,0.755819
0.447407,0.755851
0.447387,0.755883
0.447367,0.755915
0.447347,0.755947
0.447328,0.75598
0.447309,0.756012
0.44729,0.756045
0.447271,0.756077
0.447253,0.75611
0.447234,0.756143
0.447216,0.756176
0.447198,0.75621
0.447181,0.756243
0.447163,0.756276
0.447146,0.75631
0.447129,0.756344
0.447112,0.756377
0.447095,0.756411
0.447079,0.756445
0.447062,0.756479
0.447046,0.756513
0.44703,0.756548
0.447015,0.756582
0.447,0.756616
0.446984,0.756651
0.446969,0.756686
0.446955,0.75672
0.44694,0.756755
0.446926,0.75679
0.446912,0.756825
0.446898,0.75686
0.446884,0.756895
0.446871,0.756931
0.446858,0.756966
0.446845,0.757001
0.446832,0.757037
0.446819,0.757073
0.446807,0.757108
0.446795,0.757144
0.446783,0.75718
0.446772,0.757216
0.44676,0.757252
0.446749,0.757288
0.446738,0.757324
0.446727,0.75736
0.446717,0.757396
0.446707,0.757433
0.446697,0.757469
0.446687,0.757505
0.446677,0.757542
0.446668,0.757579
0.446659,0.757615
0.44665,0.757652
0.446641,0.757689
0.446633,0.757725
0.446625,0.757762
0.446617,0.757799
0.446609,0.757836
0.446602,0.757873
0.446594,0.75791
0.446587,0.757947
0.446581,0.757984
0.446574,0.758021
0.446568,0.758059
0.446562,0.758096
0.446556,0.758133
0.44655,0.75817
0.446545,0.758208
0.44654,0.758245
0.446535,0.758283
0.44653,0.75832
0.446526,0.758358
0.446521,0.758395
0.446517,0.758433
0.446514,0.75847
0.44651,0.758508
0.446507,0.758545
0.446504,0.758583
0.446501,0.758621
0.446499,0.758658
0.446496,0.758696
0.446494,0.758734
0.446492,0.758771
0.446491,0.758809
0.446489,0.758847
0.446488,0.758884
0.446487,0.758922
0.446487,0.75896
0.446486,0.758998
0.446486,0.759035
0.446486,0.759073
0.446486,0.759111
0.446487,0.759148
0.446488,0.759186
0.446489,0.759224
0.44649,0.759262
0.446491,0.759299
0.446493,0.759337
0.446495,0.759375
0.446497,0.759412
0.4465,0.75945
0.446502,0.759488
0.446505,0.759525
0.446509,0.759563
0.446512,0.7596
0.446516,0.759638
0.446519,0.759676
0.446523,0.759713
0.446528,0.759751
0.446532,0.759788
0.446537,0.759825
0.446542,0.759863
0.446547,0.7599
0.446553,0.759938
0.446559,0.759975
0.446565,0.760012
0.446571,0.760049
0.446577,0.760087
0.446584,0.760124
0.446591,0.760161
0.446598,0.760198
0.446605,0.760235
0.446613,0.760272
0.446621,0.760309
0.446629,0.760346
0.446637,0.760382
0.446646,0.760419
0.446654,0.760456
0.446663,0.760493
0.446673,0.760529
0.446682,0.760566
0.446692,0.760602
0.446702,0.760639
0.446712,0.760675
0.446722,0.760711
0.446733,0.760747
0.446744,0.760784
0.446755,0.76082
0.446766,0.760856
0.446777,0.760892
0.446789,0.760927
0.446801,0.760963
0.446813,0.760999
0.446826,0.761035
0.446838,0.76107
0.446851,0.761106
0.446864,0.761141
0.446878,0.761176
0.446891,0.761212
0.446905,0.761247
0.446919,0.761282
0.446933,0.761317
0.446947,0.761352
0.446962,0.761386
0.446977,0.761421
0.446992,0.761456
0.447007,0.76149
0.447023,0.761525
0.447038,0.761559
0.447054,0.761593
0.447071,0.761627
0.447087,0.761661
0.447103,0.761695
0.44712,0.761729
0.447137,0.761763
0.447154,0.761796
0.447172,0.76183
0.44719,0.761863
0.447207,0.761896
0.447225,0.76193
0.447244,0.761963
0.447262,0.761996
0.447281,0.762028
0.4473,0.762061
0.447319,0.762094
0.447338,0.762126
0.447357,0.762158
0.447377,0.762191
0.447397,0.762223
0.447417,0.762255
0.447437,0.762286
0.447458,0.762318
0.447478,0.76235
0.447499,0.762381
0.44752,0.762412
0.447542,0.762444
0.447563,0.762475
0.447585,0.762505
0.447607,0.762536
0.447629,0.762567
0.447651,0.762597
0.447673,0.762628
0.447696,0.762658
0.447719,0.762688
0.447742,0.762718
0.447765,0.762748
0.447788,0.762777
0.447812,0.762807
0.447836,0.762836
0.447859,0.762865
0.447884,0.762894
0.447908,0.762923
0.447932,0.762952
0.447957,0.76298
0.447982,0.763009
0.448007,0.763037
0.448032,0.763065
0.448057,0.763093
0.448083,0.763121
0.448109,0.763148
0.448134,0.763176
0.44816,0.763203
0.448187,0.76323
0.448213,0.763257
0.44824,0.763284
0.448266,0.76331
0.448293,0.763337
0.44832,0.763363
0.448348,0.763389
0.448375,0.763415
0.448403,0.763441
0.44843,0.763467
0.448458,0.763492
0.448486,0.763517
0.448514,0.763542
0.448543,0.763567
0.448571,0.763592
0.4486,0.763616
0.448629,0.763641
0.448658,0.763665
0.448687,0.763689
0.448716,0.763713
0.448746,0.763736
0.448775,0.76376
0.448805,0.763783
0.448835,0.763806
0.448865,0.763829
0.448895,0.763852
0.448926,0.763874
0.448956,0.763897
0.448987,0.763919
0.449018,0.763941
0.449049,0.763962
0.44908,0.763984
0.449111,0.764005
0.449142,0.764026
0.449174,0.764047
0.449205,0.764068
0.449237,0.764089
0.449269,0.764109
0.449301,0.764129
0.449333,0.764149
0.449365,0.764169
0.449398,0.764188
0.44943,0.764208
0.449463,0.764227
0.449496,0.764246
0.449528,0.764264
0.449561,0.764283
0.449594,0.764301
0.449628,0.764319
0.449661,0.764337
0.449694,0.764355
0.449728,0.764372
0.449761,0.76439
0.449795,0.764407
0.449829,0.764423
0.449863,0.76444
0.449897,0.764457
0.449931,0.764473
0.449965,0.764489
0.449999,0.764504
0.450034,0.76452
0.450068,0.764535
0.450103,0.76455
0.450137,0.764565
0.450172,0.76458
0.450207,0.764594
0.450242,0.764609
0.450277,0.764623
0.450312,0.764636
0.450347,0.76465
0.450382,0.764663
0.450417,0.764677
0.450453,0.764689
0.450488,0.764702
0.450523,0.764715
0.450559,0.764727
0.450595,0.764739
0.45063,0.76475
0.450666,0.764762
0.450702,0.764773
0.450737,0.764784
0.450773,0.764795
0.450809,0.764806
0.450845,0.764816
0.450881,0.764826
0.450917,0.764836
0.450953,0.764846
0.45099,0.764855
0.451026,0.764865
0.451062,0.764874
0.451099,0.764882
0.451135,0.764891
0.451172,0.764899
0.451208,0.764907
0.451245,0.764915
0.451281,0.764923
0.451318,0.76493
0.451355,0.764937
0.451392,0.764944
0.451429,0.764951
0.451466,0.764957
0.451503,0.764963
0.45154,0.764969
0.451577,0.764975
0.451614,0.764981
0.451651,0.764986
0.451689,0.764991
0.451726,0.764996
0.451764,0.765001
0.451801,0.765005
0.451839,0.765009
0.451876,0.765013
0.451914,0.765017
0.451952,0.76502
0.451989,0.765024
0.452027,0.765027
0.452065,0.765029
0.452103,0.765032
0.452141,0.765034
0.452179,0.765036
0.452217,0.765038
0.452256,0.76504
0.452294,0.765041
0.452332,0.765042
0.452371,0.765043
0.452409,0.765044
0.452447,0.765044
0.452486,0.765045
