X,Y
0.627144,0.628863
0.66608,0.607696
0.699442,0.587372
0.736362,0.567214
0.784069,0.538851
0.828144,0.487863
0.755537,0.446146
0.716945,0.422619
0.687098,0.405344
0.658664,0.390855
0.627144,0.370863
0.580792,0.345205
0.482549,0.288845
0.47424,0.376772
0.475926,0.43873
0.474144,0.487863
0.475926,0.536997
0.47424,0.598955
0.475496,0.69659
0.570594,0.661907
0.627144,0.628863
