2,2.01798,2.0247,2.0205,2.00598,1.98198,1.94953,1.90988,1.86441,1.81461,1.76206,1.70834,1.65505,1.6037,1.55572,1.51242,1.47494,1.44424,1.42107,1.40597,1.39923,1.40092,1.41089,1.42875,1.45391,1.48563,1.52298,1.56493,1.61036,1.65814,1.70708,1.75609,1.80412,1.85026,1.89371,1.93387,1.9703,2.00274,2.03112,2.05552,2.07617,2.0934,2.10763,2.11928,2.12881,2.1366,2.14295,2.14806,2.152,2.15471,2.15598,2.15547,2.15274,2.14728,2.13855,2.12598,2.10908,2.08743,2.06075,2.02891,1.99197,1.95018,1.90399,1.85405,1.80117,1.74634,1.69062,1.63519,1.58123,1.52993,1.48242,1.43975,1.40286,1.37252,1.34937,1.33385,1.32624,1.32665,1.33499,1.35104,1.3744,1.40455,1.44082,1.48246,1.52858,1.57822,1.63033,1.68377,1.73738,1.78992,1.84015,1.88681,1.92867,1.96453,1.99327,2.01389,2.02549,2.02737,2.01898,2
2.02165,2.04229,2.05177,2.0504,2.03872,2.01754,1.98786,1.95087,1.90792,1.86047,1.81003,1.75817,1.70644,1.65634,1.60928,1.56656,1.5293,1.49847,1.47483,1.45893,1.45108,1.45139,1.45972,1.47573,1.49886,1.5284,1.56347,1.60306,1.64611,1.69149,1.73807,1.78476,1.83056,1.87455,1.91598,1.95423,1.98887,2.01967,2.04652,2.06953,2.0889,2.10497,2.11812,2.1288,2.13742,2.14437,2.14994,2.15432,2.1576,2.15969,2.16041,2.15945,2.15637,2.15071,2.14193,2.12954,2.11308,2.09219,2.06661,2.03628,2.00129,1.96194,1.9187,1.87224,1.82339,1.77309,1.7224,1.67245,1.62435,1.5792,1.53805,1.50183,1.47135,1.44727,1.43007,1.42009,1.41747,1.42219,1.43408,1.45284,1.47799,1.509,1.54518,1.58579,1.62998,1.67684,1.72542,1.77467,1.82353,1.8709,1.91564,1.95662,1.99271,2.02284,2.04598,2.0612,2.06768,2.06476,2.05194,2.02892
2.03281,2.05629,2.06878,2.07056,2.06213,2.04425,2.01786,1.98411,1.94427,1.89976,1.85204,1.80263,1.75302,1.70469,1.65901,1.61725,1.58053,1.54982,1.52587,1.50925,1.50029,1.49912,1.50564,1.51955,1.54033,1.5673,1.59964,1.6364,1.67655,1.719,1.76267,1.8065,1.84953,1.89087,1.92978,1.96566,1.99811,2.02688,2.05189,2.07321,2.09105,2.10574,2.11766,2.12721,2.13481,2.14083,2.14556,2.14917,2.15175,2.15323,2.15343,2.15206,2.14873,2.14298,2.13435,2.12238,2.10666,2.08689,2.06289,2.03462,2.00223,1.96607,1.92662,1.88457,1.84075,1.79607,1.75157,1.70828,1.66726,1.62949,1.5959,1.56729,1.54431,1.52747,1.51711,1.5134,1.51634,1.52579,1.54146,1.56295,1.58975,1.62127,1.65682,1.6957,1.7371,1.78021,1.82416,1.86804,1.91093,1.95185,1.98984,2.0239,2.05305,2.07633,2.09285,2.10176,2.10233,2.09397,2.0762,2.04875
2.03381,2.06028,2.07602,2.08126,2.07647,2.06232,2.03971,2.00971,1.97355,1.93255,1.88812,1.84171,1.79477,1.7487,1.70485,1.66446,1.62862,1.59829,1.57421,1.55697,1.54692,1.54421,1.54878,1.56037,1.57851,1.60259,1.63182,1.66531,1.70208,1.74112,1.78138,1.82186,1.86163,1.89983,1.93578,1.96888,1.99875,2.02515,2.04799,2.06736,2.08346,2.09659,2.1071,2.11541,2.12191,2.12693,2.13076,2.13359,2.13547,2.13635,2.13608,2.13437,2.13088,2.1252,2.11691,2.1056,2.09095,2.0727,2.05073,2.02508,1.99594,1.96369,1.92887,1.89215,1.85435,1.81637,1.77917,1.74372,1.71095,1.68174,1.65687,1.63696,1.62252,1.61386,1.61114,1.61437,1.62338,1.63789,1.65749,1.68169,1.7099,1.74151,1.77585,1.81223,1.84994,1.88826,1.92646,1.96377,1.99942,2.03264,2.06261,2.08852,2.10956,2.12493,2.13384,2.13558,2.12952,2.1151,2.09192,2.05972
2.02523,2.05482,2.07401,2.08298,2.08214,2.07212,2.05373,2.02798,1.99599,1.95903,1.91842,1.87554,1.83176,1.78844,1.74686,1.70822,1.67359,1.64389,1.61989,1.60216,1.59107,1.5868,1.58933,1.59844,1.61373,1.63462,1.66041,1.69026,1.72326,1.75846,1.79487,1.83156,1.86763,1.90229,1.93486,1.96481,1.99176,2.01548,2.0359,2.05309,2.06724,2.07864,2.08764,2.09461,2.09992,2.1039,2.10682,2.10885,2.11005,2.11037,2.10968,2.10773,2.1042,2.09875,2.09099,2.08062,2.06734,2.05099,2.03152,2.00903,1.98377,1.95615,1.92674,1.89623,1.86541,1.83514,1.8063,1.77977,1.75637,1.73682,1.72174,1.71156,1.70659,1.70695,1.7126,1.72335,1.73885,1.75866,1.78225,1.80902,1.83834,1.86956,1.90202,1.9351,1.96818,2.00065,2.03194,2.06147,2.08866,2.11292,2.13366,2.15026,2.16209,2.16851,2.16892,2.16271,2.14934,2.12835,2.09937,2.06217
2.00786,2.04065,2.06344,2.07637,2.07977,2.07421,2.06042,2.03932,2.01196,1.9795,1.94319,1.9043,1.86415,1.82401,1.78511,1.74859,1.71549,1.68671,1.66299,1.64491,1.63287,1.62707,1.62752,1.63406,1.64633,1.66383,1.68592,1.71184,1.74075,1.77175,1.80396,1.83648,1.86849,1.89924,1.92811,1.95459,1.97832,1.99911,2.01687,2.03169,2.04374,2.05329,2.06067,2.06624,2.07032,2.07325,2.07525,2.0765,2.07705,2.07688,2.07585,2.07375,2.07032,2.06525,2.05824,2.04904,2.03745,2.02337,2.00683,1.98801,1.9672,1.94488,1.92163,1.89813,1.87516,1.85352,1.83401,1.81741,1.80437,1.79548,1.79113,1.79158,1.7969,1.807,1.82161,1.84032,1.86261,1.88787,1.91541,1.94454,1.97457,2.00484,2.03472,2.06364,2.09111,2.11668,2.13993,2.1605,2.17802,2.19215,2.2025,2.20869,2.2103,2.20688,2.19799,2.18315,2.16194,2.13397,2.09891,2.05655
1.98269,2.01873,2.04522,2.06226,2.07011,2.06927,2.06039,2.04429,2.02192,1.99436,1.96274,1.92827,1.89215,1.85559,1.81973,1.78568,1.75442,1.72682,1.70361,1.68537,1.6725,1.66523,1.66362,1.66755,1.67672,1.6907,1.70892,1.7307,1.75527,1.78183,1.80955,1.83762,1.86528,1.89185,1.91674,1.9395,1.9598,1.97744,1.99238,2.00468,2.01452,2.02213,2.02783,2.03195,2.0348,2.03667,2.03778,2.03829,2.03826,2.03766,2.03638,2.03424,2.03103,2.02651,2.02045,2.01266,2.00303,1.99156,1.97835,1.96364,1.94782,1.93138,1.91492,1.89915,1.88479,1.87259,1.86326,1.85743,1.85563,1.85822,1.86541,1.87723,1.89351,1.9139,1.93791,1.9649,1.99414,2.02484,2.05617,2.08735,2.11762,2.14631,2.17284,2.19674,2.21763,2.23524,2.24935,2.25983,2.26658,2.26947,2.2684,2.26322,2.25374,2.23972,2.22087,2.19689,2.16744,2.13222,2.09094,2.04339
1.95084,1.99013,2.02038,2.04162,2.05407,2.05813,2.05438,2.04353,2.02644,2.00408,1.97749,1.94776,1.91601,1.88335,1.85088,1.81961,1.79048,1.76433,1.74186,1.72365,1.71011,1.7015,1.69791,1.69926,1.70533,1.71575,1.73002,1.74754,1.76764,1.78958,1.81264,1.83606,1.85918,1.88136,1.90209,1.92095,1.93765,1.95202,1.96401,1.9737,1.98124,1.98687,1.99087,1.99354,1.99517,1.99602,1.99629,1.99612,1.99557,1.99462,1.99319,1.99113,1.98828,1.98446,1.97951,1.97334,1.96593,1.95735,1.94779,1.93759,1.92718,1.9171,1.90799,1.90052,1.8954,1.89329,1.89481,1.90045,1.91054,1.92528,1.94462,1.96836,1.99606,2.02712,2.0608,2.09621,2.1324,2.1684,2.20325,2.23605,2.266,2.29243,2.31483,2.33281,2.34616,2.35479,2.35874,2.35811,2.35306,2.34377,2.33039,2.31304,2.29177,2.26655,2.23729,2.20382,2.16593,2.12336,2.07587,2.02325
1.91357,1.95606,1.99006,2.01553,2.03264,2.0417,2.04319,2.03776,2.02614,2.00919,1.98785,1.96312,1.936,1.90753,1.87871,1.8505,1.82376,1.79931,1.77783,1.75988,1.74587,1.73608,1.73064,1.72953,1.73257,1.73947,1.7498,1.76305,1.77863,1.79591,1.81421,1.83291,1.85138,1.86907,1.88554,1.9004,1.91342,1.92443,1.93342,1.94046,1.94569,1.94933,1.95164,1.95289,1.95334,1.95322,1.95272,1.95195,1.95097,1.94977,1.94828,1.94641,1.94404,1.94105,1.93737,1.93299,1.92798,1.92251,1.91687,1.91145,1.90677,1.90342,1.90204,1.9033,1.90787,1.91633,1.92918,1.94676,1.96922,1.99653,2.02842,2.0644,2.10377,2.14568,2.18908,2.23285,2.27583,2.31685,2.3548,2.38869,2.41769,2.44113,2.45857,2.46976,2.47465,2.47337,2.46622,2.45357,2.43587,2.41361,2.38722,2.3571,2.32356,2.28679,2.24687,2.20379,2.15744,2.10763,2.05413,1.99673
1.87223,1.91782,1.95549,1.98514,2.00688,2.02094,2.02772,2.02775,2.02168,2.01025,1.99431,1.97473,1.95243,1.92835,1.9034,1.87846,1.85436,1.83186,1.8116,1.79413,1.77988,1.76913,1.76205,1.75865,1.75882,1.76233,1.76884,1.77791,1.78904,1.80168,1.81527,1.82924,1.84306,1.85627,1.86845,1.87931,1.88863,1.89629,1.90228,1.90668,1.90963,1.91132,1.912,1.91189,1.91124,1.91023,1.90904,1.90776,1.90644,1.90508,1.90364,1.90206,1.90026,1.8982,1.8959,1.89342,1.89094,1.88872,1.88715,1.8867,1.88794,1.89152,1.8981,1.90834,1.92285,1.94214,1.96658,1.99634,2.03139,2.07146,2.11603,2.16433,2.2154,2.26807,2.32104,2.37293,2.42235,2.46793,2.50844,2.5428,2.57014,2.58982,2.60148,2.60503,2.60061,2.5886,2.56954,2.54412,2.51311,2.47729,2.43742,2.39418,2.34812,2.29968,2.24912,2.19655,2.14197,2.08524,2.02615,1.96443
