X,Y
0.706326,0.579771
0.706304,0.57974
0.706281,0.57971
0.706259,0.57968
0.706236,0.57965
0.706213,0.57962
0.706189,0.57959
0.706166,0.579561
0.706142,0.579531
0.706118,0.579502
0.706094,0.579473
0.70607,0.579444
0.706046,0.579415
0.706021,0.579387
0.705996,0.579358
0.705971,0.57933
0.705946,0.579302
0.705921,0.579274
0.705895,0.579246
0.70587,0.579218
0.705844,0.579191
0.705818,0.579163
0.705792,0.579136
0.705766,0.579109
0.705739,0.579082
0.705712,0.579055
0.705686,0.579029
0.705659,0.579003
0.705631,0.578976
0.705604,0.57895
0.705577,0.578924
0.705549,0.578899
0.705521,0.578873
0.705493,0.578848
0.705465,0.578823
0.705437,0.578798
0.705408,0.578773
0.70538,0.578748
0.705351,0.578724
0.705322,0.5787
0.705293,0.578676
0.705264,0.578652
0.705234,0.578628
0.705205,0.578604
0.705175,0.578581
0.705146,0.578558
0.705116,0.578535
0.705085,0.578512
0.705055,0.57849
0.705025,0.578467
0.704994,0.578445
0.704964,0.578423
0.704933,0.578401
0.704902,0.57838
0.704871,0.578358
0.70484,0.578337
0.704808,0.578316
0.704777,0.578295
0.704745,0.578274
0.704714,0.578254
0.704682,0.578234
0.70465,0.578214
0.704618,0.578194
0.704585,0.578174
0.704553,0.578155
0.704521,0.578136
0.704488,0.578117
0.704455,0.578098
0.704422,0.578079
0.704389,0.578061
0.704356,0.578043
0.704323,0.578025
0.70429,0.578007
0.704257,0.577989
0.704223,0.577972
0.704189,0.577955
0.704156,0.577938
0.704122,0.577921
0.704088,0.577905
0.704054,0.577888
0.70402,0.577872
0.703986,0.577856
0.703951,0.577841
0.703917,0.577825
0.703882,0.57781
0.703848,0.577795
0.703813,0.57778
0.703778,0.577766
0.703743,0.577751
0.703708,0.577737
0.703673,0.577723
0.703638,0.57771
0.703603,0.577696
0.703567,0.577683
0.703532,0.57767
0.703496,0.577657
0.703461,0.577644
0.703425,0.577632
0.70339,0.57762
0.703354,0.577608
0.703318,0.577596
0.703282,0.577585
0.703246,0.577574
0.70321,0.577563
0.703174,0.577552
0.703137,0.577541
0.703101,0.577531
0.703065,0.577521
0.703028,0.577511
0.702992,0.577502
0.702955,0.577492
0.702919,0.577483
0.702882,0.577474
0.702845,0.577465
0.702808,0.577457
0.702772,0.577449
0.702735,0.577441
0.702698,0.577433
0.702661,0.577425
0.702624,0.577418
0.702587,0.577411
0.70255,0.577404
0.702512,0.577398
0.702475,0.577391
0.702438,0.577385
0.702401,0.577379
0.702363,0.577374
0.702326,0.577368
0.702289,0.577363
0.702251,0.577358
0.702214,0.577353
0.702176,0.577349
0.702139,0.577344
0.702101,0.57734
0.702064,0.577337
0.702026,0.577333
0.701989,0.57733
0.701951,0.577327
0.701913,0.577324
0.701876,0.577321
0.701838,0.577319
0.7018,0.577317
0.701763,0.577315
0.701725,0.577313
0.701687,0.577312
0.70165,0.57731
0.701612,0.577309
0.701574,0.577309
0.701536,0.577308
0.701499,0.577308
0.701461,0.577308
0.701423,0.577308
0.701386,0.577309
0.701348,0.577309
0.70131,0.57731
0.701272,0.577312
0.701235,0.577313
0.701197,0.577315
0.701159,0.577317
0.701122,0.577319
0.701084,0.577321
0.701046,0.577324
0.701009,0.577327
0.700971,0.57733
0.700933,0.577333
0.700896,0.577337
0.700858,0.57734
0.700821,0.577344
0.700783,0.577349
0.700746,0.577353
0.700708,0.577358
0.700671,0.577363
0.700634,0.577368
0.700596,0.577374
0.700559,0.577379
0.700522,0.577385
0.700484,0.577391
0.700447,0.577398
0.70041,0.577404
0.700373,0.577411
0.700336,0.577418
0.700299,0.577425
0.700262,0.577433
0.700225,0.577441
0.700188,0.577449
0.700151,0.577457
0.700115,0.577465
0.700078,0.577474
0.700041,0.577483
0.700005,0.577492
0.699968,0.577502
0.699932,0.577511
0.699895,0.577521
0.699859,0.577531
0.699822,0.577541
0.699786,0.577552
0.69975,0.577563
0.699714,0.577574
0.699678,0.577585
0.699642,0.577596
0.699606,0.577608
0.69957,0.57762
0.699534,0.577632
0.699499,0.577644
0.699463,0.577657
0.699428,0.57767
0.699392,0.577683
0.699357,0.577696
0.699322,0.57771
0.699287,0.577723
0.699252,0.577737
0.699217,0.577751
0.699182,0.577766
0.699147,0.57778
0.699112,0.577795
0.699077,0.57781
0.699043,0.577825
0.699009,0.577841
0.698974,0.577856
0.69894,0.577872
0.698906,0.577888
0.698872,0.577905
0.698838,0.577921
0.698804,0.577938
0.69877,0.577955
0.698737,0.577972
0.698703,0.577989
0.69867,0.578007
0.698636,0.578025
0.698603,0.578043
0.69857,0.578061
0.698537,0.578079
0.698504,0.578098
0.698472,0.578117
0.698439,0.578136
0.698407,0.578155
0.698374,0.578174
0.698342,0.578194
0.69831,0.578214
0.698278,0.578234
0.698246,0.578254
0.698214,0.578274
0.698183,0.578295
0.698151,0.578316
0.69812,0.578337
0.698089,0.578358
0.698058,0.57838
0.698027,0.578401
0.697996,0.578423
0.697965,0.578445
0.697935,0.578467
0.697904,0.57849
0.697874,0.578512
0.697844,0.578535
0.697814,0.578558
0.697784,0.578581
0.697755,0.578604
0.697725,0.578628
0.697696,0.578652
0.697667,0.578676
0.697638,0.5787
0.697609,0.578724
0.69758,0.578748
0.697551,0.578773
0.697523,0.578798
0.697495,0.578823
0.697467,0.578848
0.697439,0.578873
0.697411,0.578899
0.697383,0.578924
0.697356,0.57895
0.697328,0.578976
0.697301,0.579003
0.697274,0.579029
0.697247,0.579055
0.697221,0.579082
0.697194,0.579109
0.697168,0.579136
0.697142,0.579163
0.697116,0.579191
0.69709,0.579218
0.697064,0.579246
0.697039,0.579274
0.697014,0.579302
0.696988,0.57933
0.696963,0.579358
0.696939,0.579387
0.696914,0.579415
0.69689,0.579444
0.696866,0.579473
0.696841,0.579502
0.696818,0.579531
0.696794,0.579561
0.69677,0.57959
0.696747,0.57962
0.696724,0.57965
0.696701,0.57968
0.696678,0.57971
0.696656,0.57974
0.696634,0.579771
0.696611,0.579801
0.696589,0.579832
0.696568,0.579863
0.696546,0.579894
0.696525,0.579925
0.696504,0.579956
0.696483,0.579987
0.696462,0.580019
0.696441,0.58005
0.696421,0.580082
0.696401,0.580114
0.696381,0.580146
0.696361,0.580178
0.696341,0.58021
0.696322,0.580243
0.696303,0.580275
0.696284,0.580308
0.696265,0.580341
0.696247,0.580374
0.696228,0.580407
0.69621,0.58044
0.696192,0.580473
0.696174,0.580506
0.696157,0.58054
0.69614,0.580573
0.696122,0.580607
0.696106,0.580641
0.696089,0.580674
0.696072,0.580708
0.696056,0.580742
0.69604,0.580777
0.696024,0.580811
0.696009,0.580845
0.695993,0.58088
0.695978,0.580914
0.695963,0.580949
0.695948,0.580984
0.695934,0.581018
0.69592,0.581053
0.695906,0.581088
0.695892,0.581123
0.695878,0.581159
0.695865,0.581194
0.695851,0.581229
0.695839,0.581265
0.695826,0.5813
0.695813,0.581336
0.695801,0.581371
0.695789,0.581407
0.695777,0.581443
0.695765,0.581479
0.695754,0.581515
0.695743,0.581551
0.695732,0.581587
0.695721,0.581623
0.695711,0.58166
0.695701,0.581696
0.695691,0.581732
0.695681,0.581769
0.695671,0.581805
0.695662,0.581842
0.695653,0.581878
0.695644,0.581915
0.695635,0.581952
0.695627,0.581989
0.695619,0.582025
0.695611,0.582062
0.695603,0.582099
0.695596,0.582136
0.695588,0.582173
0.695581,0.58221
0.695574,0.582248
0.695568,0.582285
0.695562,0.582322
0.695556,0.582359
0.69555,0.582396
0.695544,0.582434
0.695539,0.582471
0.695534,0.582508
0.695529,0.582546
0.695524,0.582583
0.695519,0.582621
0.695515,0.582658
0.695511,0.582696
0.695508,0.582733
0.695504,0.582771
0.695501,0.582809
0.695498,0.582846
0.695495,0.582884
0.695492,0.582921
0.69549,0.582959
0.695488,0.582997
0.695486,0.583034
0.695485,0.583072
0.695483,0.58311
0.695482,0.583148
0.695481,0.583185
0.69548,0.583223
0.69548,0.583261
0.69548,0.583299
0.69548,0.583336
0.69548,0.583374
0.695481,0.583412
0.695482,0.583449
0.695483,0.583487
0.695484,0.583525
0.695485,0.583563
0.695487,0.5836
0.695489,0.583638
0.695491,0.583676
0.695494,0.583713
0.695496,0.583751
0.695499,0.583789
0.695502,0.583826
0.695506,0.583864
0.695509,0.583901
0.695513,0.583939
0.695517,0.583976
0.695522,0.584014
0.695526,0.584051
0.695531,0.584089
0.695536,0.584126
0.695541,0.584163
0.695547,0.584201
0.695553,0.584238
0.695559,0.584275
0.695565,0.584313
0.695571,0.58435
0.695578,0.584387
0.695585,0.584424
0.695592,0.584461
0.695599,0.584498
0.695607,0.584535
0.695615,0.584572
0.695623,0.584609
0.695631,0.584646
0.695639,0.584682
0.695648,0.584719
0.695657,0.584756
0.695666,0.584792
0.695676,0.584829
0.695686,0.584865
0.695695,0.584902
0.695706,0.584938
0.695716,0.584974
0.695727,0.585011
0.695737,0.585047
0.695748,0.585083
0.69576,0.585119
0.695771,0.585155
0.695783,0.585191
0.695795,0.585227
0.695807,0.585262
0.695819,0.585298
0.695832,0.585333
0.695845,0.585369
0.695858,0.585404
0.695871,0.58544
0.695885,0.585475
0.695899,0.58551
0.695913,0.585545
0.695927,0.58558
0.695941,0.585615
0.695956,0.58565
0.695971,0.585684
0.695986,0.585719
0.696001,0.585753
0.696017,0.585788
0.696032,0.585822
0.696048,0.585856
0.696064,0.585891
0.696081,0.585925
0.696097,0.585958
0.696114,0.585992
0.696131,0.586026
0.696148,0.58606
0.696166,0.586093
0.696183,0.586126
0.696201,0.58616
0.696219,0.586193
0.696237,0.586226
0.696256,0.586259
0.696275,0.586292
0.696293,0.586324
0.696312,0.586357
0.696332,0.586389
0.696351,0.586422
0.696371,0.586454
0.696391,0.586486
0.696411,0.586518
0.696431,0.58655
0.696452,0.586581
0.696472,0.586613
0.696493,0.586644
0.696514,0.586676
0.696535,0.586707
0.696557,0.586738
0.696579,0.586769
0.6966,0.586799
0.696622,0.58683
0.696645,0.586861
0.696667,0.586891
0.69669,0.586921
0.696713,0.586951
0.696736,0.586981
0.696759,0.587011
0.696782,0.58704
0.696806,0.58707
0.696829,0.587099
0.696853,0.587128
0.696877,0.587157
0.696902,0.587186
0.696926,0.587215
0.696951,0.587243
0.696976,0.587272
0.697001,0.5873
0.697026,0.587328
0.697051,0.587356
0.697077,0.587384
0.697102,0.587411
0.697128,0.587439
0.697154,0.587466
0.697181,0.587493
0.697207,0.58752
0.697234,0.587547
0.69726,0.587574
0.697287,0.5876
0.697314,0.587626
0.697341,0.587653
0.697369,0.587678
0.697396,0.587704
0.697424,0.58773
0.697452,0.587755
0.69748,0.587781
0.697508,0.587806
0.697537,0.58783
0.697565,0.587855
0.697594,0.58788
0.697623,0.587904
0.697652,0.587928
0.697681,0.587952
0.69771,0.587976
0.69774,0.588
0.697769,0.588023
0.697799,0.588046
0.697829,0.588069
0.697859,0.588092
0.697889,0.588115
0.69792,0.588138
0.69795,0.58816
0.697981,0.588182
0.698012,0.588204
0.698042,0.588226
0.698074,0.588247
0.698105,0.588268
0.698136,0.58829
0.698168,0.588311
0.698199,0.588331
0.698231,0.588352
0.698263,0.588372
0.698295,0.588392
0.698327,0.588412
0.698359,0.588432
0.698392,0.588452
0.698424,0.588471
0.698457,0.58849
0.698489,0.588509
0.698522,0.588528
0.698555,0.588546
0.698588,0.588564
0.698621,0.588583
0.698655,0.5886
0.698688,0.588618
0.698722,0.588636
0.698755,0.588653
0.698789,0.58867
0.698823,0.588687
0.698857,0.588703
0.698891,0.58872
0.698925,0.588736
0.698959,0.588752
0.698993,0.588768
0.699028,0.588783
0.699062,0.588799
0.699097,0.588814
0.699131,0.588829
0.699166,0.588843
0.699201,0.588858
0.699236,0.588872
0.699271,0.588886
0.699306,0.5889
0.699341,0.588913
0.699376,0.588927
0.699411,0.58894
0.699446,0.588953
0.699482,0.588965
0.699517,0.588978
0.699553,0.58899
0.699588,0.589002
0.699624,0.589014
0.69966,0.589025
0.699695,0.589037
0.699731,0.589048
0.699767,0.589058
0.699803,0.589069
0.699839,0.589079
0.699875,0.58909
0.699911,0.589099
0.699947,0.589109
0.699983,0.589119
0.70002,0.589128
0.700056,0.589137
0.700092,0.589146
0.700129,0.589154
0.700165,0.589162
0.700202,0.58917
0.700239,0.589178
0.700275,0.589186
0.700312,0.589193
0.700349,0.5892
0.700386,0.589207
0.700423,0.589214
0.70046,0.58922
0.700497,0.589227
0.700534,0.589233
0.700571,0.589238
0.700608,0.589244
0.700645,0.589249
0.700683,0.589254
0.70072,0.589259
0.700757,0.589264
0.700795,0.589268
0.700833,0.589272
0.70087,0.589276
0.700908,0.58928
0.700946,0.589284
0.700983,0.589287
0.701021,0.58929
0.701059,0.589293
0.701097,0.589295
0.701135,0.589297
0.701173,0.5893
0.701211,0.589301
0.701249,0.589303
0.701288,0.589304
0.701326,0.589306
0.701364,0.589307
0.701403,0.589307
0.701441,0.589308
0.70148,0.589308
