X,Y
0.46737,0.345661
0.46662,0.345785
0.465869,0.345912
0.465117,0.346043
0.464365,0.346178
0.463612,0.346317
0.462858,0.346461
0.462104,0.346608
0.461349,0.346759
0.460594,0.346915
0.459839,0.347074
0.459083,0.347238
0.458327,0.347406
0.457572,0.347579
0.456816,0.347755
0.45606,0.347936
0.455305,0.348122
0.454549,0.348312
0.453794,0.348506
0.45304,0.348705
0.452286,0.348908
0.451532,0.349116
0.450779,0.349328
0.450027,0.349545
0.449275,0.349767
0.448524,0.349993
0.447774,0.350225
0.447025,0.350461
0.446277,0.350701
0.44553,0.350947
0.444785,0.351197
0.44404,0.351453
0.443297,0.351713
0.442556,0.351978
0.441816,0.352249
0.441077,0.352524
0.44034,0.352805
0.439605,0.35309
0.438872,0.353381
0.43814,0.353677
0.43741,0.353978
0.436683,0.354284
0.435957,0.354596
0.435234,0.354913
0.434512,0.355236
0.433793,0.355564
0.433077,0.355897
0.432363,0.356236
0.431651,0.35658
0.430942,0.35693
0.430236,0.357285
0.429532,0.357646
0.428831,0.358013
0.428134,0.358385
0.427439,0.358763
0.426746,0.359147
0.426057,0.359536
0.42537,0.359931
0.424686,0.360331
0.424004,0.360736
0.423325,0.361147
0.422648,0.361563
0.421973,0.361984
0.421301,0.36241
0.420631,0.362841
0.419963,0.363277
0.419297,0.363718
0.418632,0.364164
0.41797,0.364615
0.41731,0.36507
0.416651,0.36553
0.415994,0.365994
0.415338,0.366463
0.414684,0.366937
0.414031,0.367414
0.41338,0.367896
0.41273,0.368383
0.412081,0.368873
0.411434,0.369368
0.410787,0.369867
0.410142,0.370369
0.409497,0.370876
0.408853,0.371387
0.40821,0.371901
0.407568,0.372419
0.406926,0.372941
0.406285,0.373466
0.405645,0.373995
0.405005,0.374527
0.404365,0.375063
0.403725,0.375602
0.403086,0.376144
0.402447,0.37669
0.401808,0.377238
0.401169,0.37779
0.40053,0.378345
0.39989,0.378903
0.399251,0.379463
0.398611,0.380027
0.397971,0.380593
0.39733,0.381162
0.396689,0.381734
0.396047,0.382308
0.395405,0.382885
0.394762,0.383464
0.394119,0.384046
0.393475,0.38463
0.392831,0.385217
0.392187,0.385807
0.391543,0.3864
0.390899,0.386996
0.390256,0.387594
0.389613,0.388196
0.388971,0.3888
0.388329,0.389408
0.387688,0.390019
0.387049,0.390633
0.38641,0.39125
0.385773,0.391871
0.385137,0.392495
0.384503,0.393122
0.38387,0.393753
0.383239,0.394388
0.38261,0.395026
0.381983,0.395668
0.381359,0.396313
0.380736,0.396962
0.380117,0.397616
0.379499,0.398273
0.378885,0.398934
0.378273,0.399599
0.377665,0.400268
0.377059,0.400942
0.376457,0.401619
0.375858,0.402301
0.375263,0.402987
0.374671,0.403678
0.374084,0.404373
0.3735,0.405072
0.37292,0.405776
0.372344,0.406484
0.371773,0.407198
0.371206,0.407916
0.370644,0.408638
0.370087,0.409366
0.369534,0.410098
0.368987,0.410836
0.368444,0.411578
0.367907,0.412326
0.367375,0.413078
0.366849,0.413836
0.366329,0.414599
0.365814,0.415367
0.365305,0.416141
0.364802,0.41692
0.364305,0.417704
0.363814,0.418494
0.363329,0.419289
0.362849,0.420089
0.362376,0.420894
0.361907,0.421704
0.361445,0.422519
0.360988,0.42334
0.360536,0.424165
0.36009,0.424996
0.359649,0.425831
0.359214,0.426671
0.358784,0.427516
0.358359,0.428366
0.357939,0.429221
0.357525,0.43008
0.357115,0.430944
0.356711,0.431813
0.356311,0.432686
0.355917,0.433564
0.355528,0.434446
0.355143,0.435333
0.354763,0.436225
0.354388,0.43712
0.354017,0.438021
0.353652,0.438925
0.353291,0.439834
0.352934,0.440747
0.352582,0.441665
0.352234,0.442586
0.351891,0.443512
0.351552,0.444442
0.351217,0.445376
0.350887,0.446314
0.350561,0.447256
0.350239,0.448202
0.349921,0.449152
0.349607,0.450105
0.349298,0.451063
0.348992,0.452025
0.34869,0.45299
0.348392,0.453959
0.348097,0.454931
0.347807,0.455908
0.34752,0.456888
0.347237,0.457871
0.346957,0.458858
0.346681,0.459849
0.346409,0.460843
0.34614,0.461841
0.345875,0.462842
0.345614,0.463846
0.345356,0.464853
0.345103,0.465864
0.344854,0.466878
0.344609,0.467895
0.344369,0.468915
0.344134,0.469938
0.343903,0.470964
0.343677,0.471993
0.343456,0.473024
0.34324,0.474059
0.34303,0.475096
