0.0005,-0.00253122
0.0015,-0.00506051
0.0025,-0.00758801
0.0035,-0.0101138
0.0045,-0.0126381
0.0055,-0.0151609
0.0065,-0.0176824
0.0075,-0.0202026
0.0085,-0.0227218
0.0095,-0.02524
0.0105,-0.0277574
0.0115,-0.030274
0.0125,-0.0327901
0.0135,-0.0353056
0.0145,-0.0378207
0.0155,-0.0403356
0.0165,-0.0428504
0.0175,-0.0453652
0.0185,-0.04788
0.0195,-0.0503951
0.0205,-0.0529105
0.0215,-0.0554263
0.0225,-0.0579428
0.0235,-0.0604599
0.0245,-0.0629779
0.0255,-0.0654968
0.0265,-0.0680167
0.0275,-0.0705378
0.0285,-0.0730602
0.0295,-0.075584
0.0305,-0.0781094
0.0315,-0.0806363
0.0325,-0.0831651
0.0335,-0.0856957
0.0345,-0.0882284
0.0355,-0.0907631
0.0365,-0.0933001
0.0375,-0.0958395
0.0385,-0.0983814
0.0395,-0.100926
0.0405,-0.103473
0.0415,-0.106023
0.0425,-0.108576
0.0435,-0.111132
0.0445,-0.113691
0.0455,-0.116254
0.0465,-0.11882
0.0475,-0.121389
0.0485,-0.123962
0.0495,-0.126539
0.0505,-0.12912
0.0515,-0.131705
0.0525,-0.134294
0.0535,-0.136887
0.0545,-0.139485
0.0555,-0.142087
0.0565,-0.144694
0.0575,-0.147306
0.0585,-0.149922
0.0595,-0.152543
0.0605,-0.15517
0.0615,-0.157802
0.0625,-0.160439
0.0635,-0.163081
0.0645,-0.165729
0.0655,-0.168383
0.0665,-0.171042
0.0675,-0.173708
0.0685,-0.176379
0.0695,-0.179057
0.0705,-0.181741
0.0715,-0.184431
0.0725,-0.187128
0.0735,-0.189832
0.0745,-0.192542
0.0755,-0.195259
0.0765,-0.197983
0.0775,-0.200715
0.0785,-0.203453
0.0795,-0.206199
0.0805,-0.208952
0.0815,-0.211713
0.0825,-0.214482
0.0835,-0.217258
0.0845,-0.220043
0.0855,-0.222835
0.0865,-0.225636
0.0875,-0.228445
0.0885,-0.231262
0.0895,-0.234088
0.0905,-0.236923
0.0915,-0.239766
0.0925,-0.242619
0.0935,-0.24548
0.0945,-0.248351
0.0955,-0.25123
0.0965,-0.254119
0.0975,-0.257018
0.0985,-0.259926
0.0995,-0.262844
0.1005,-0.265772
0.1015,-0.26871
0.1025,-0.271657
0.1035,-0.274615
0.1045,-0.277584
0.1055,-0.280563
0.1065,-0.283552
0.1075,-0.286552
0.1085,-0.289563
0.1095,-0.292585
0.1105,-0.295618
0.1115,-0.298662
0.1125,-0.301717
0.1135,-0.304783
0.1145,-0.30786
0.1155,-0.310947
0.1165,-0.314046
0.1175,-0.317155
0.1185,-0.320275
0.1195,-0.323405
0.1205,-0.326545
0.1215,-0.329696
0.1225,-0.332857
0.1235,-0.336027
0.1245,-0.339208
0.1255,-0.342399
0.1265,-0.345599
0.1275,-0.348809
0.1285,-0.352029
0.1295,-0.355258
0.1305,-0.358497
0.1315,-0.361744
0.1325,-0.365001
0.1335,-0.368267
0.1345,-0.371542
0.1355,-0.374826
0.1365,-0.378119
0.1375,-0.38142
0.1385,-0.38473
0.1395,-0.388049
0.1405,-0.391376
0.1415,-0.394711
0.1425,-0.398054
0.1435,-0.401406
0.1445,-0.404765
0.1455,-0.408132
0.1465,-0.411507
0.1475,-0.41489
0.1485,-0.418281
0.1495,-0.421679
0.1505,-0.425084
0.1515,-0.428497
0.1525,-0.431917
0.1535,-0.435344
0.1545,-0.438778
0.1555,-0.442219
0.1565,-0.445667
0.1575,-0.449121
0.1585,-0.452582
0.1595,-0.45605
0.1605,-0.459524
0.1615,-0.463005
0.1625,-0.466491
0.1635,-0.469984
0.1645,-0.473483
0.1655,-0.476988
0.1665,-0.480499
0.1675,-0.484015
0.1685,-0.487538
0.1695,-0.491065
0.1705,-0.494599
0.1715,-0.498137
0.1725,-0.501681
0.1735,-0.50523
0.1745,-0.508784
0.1755,-0.512344
0.1765,-0.515908
0.1775,-0.519477
0.1785,-0.523051
0.1795,-0.526629
0.1805,-0.530212
0.1815,-0.533799
0.1825,-0.537391
0.1835,-0.540987
0.1845,-0.544587
0.1855,-0.548192
0.1865,-0.5518
0.1875,-0.555412
0.1885,-0.559029
0.1895,-0.562649
0.1905,-0.566272
0.1915,-0.569899
0.1925,-0.57353
0.1935,-0.577164
0.1945,-0.580802
0.1955,-0.584442
0.1965,-0.588086
0.1975,-0.591733
0.1985,-0.595383
0.1995,-0.599036
0.2005,-0.602692
0.2015,-0.60635
0.2025,-0.610011
0.2035,-0.613675
0.2045,-0.617341
0.2055,-0.62101
0.2065,-0.624681
0.2075,-0.628355
0.2085,-0.632031
0.2095,-0.635708
0.2105,-0.639388
0.2115,-0.64307
0.2125,-0.646754
0.2135,-0.65044
0.2145,-0.654127
0.2155,-0.657817
0.2165,-0.661507
0.2175,-0.6652
0.2185,-0.668894
0.2195,-0.672589
0.2205,-0.676286
0.2215,-0.679984
0.2225,-0.683684
0.2235,-0.687385
0.2245,-0.691086
0.2255,-0.694789
0.2265,-0.698494
0.2275,-0.702199
0.2285,-0.705905
0.2295,-0.709612
0.2305,-0.71332
0.2315,-0.717029
0.2325,-0.720738
0.2335,-0.724449
0.2345,-0.72816
0.2355,-0.731872
0.2365,-0.735584
0.2375,-0.739297
0.2385,-0.743011
0.2395,-0.746725
0.2405,-0.750439
0.2415,-0.754154
0.2425,-0.757869
0.2435,-0.761585
0.2445,-0.7653
0.2455,-0.769016
0.2465,-0.772732
0.2475,-0.776448
0.2485,-0.780164
0.2495,-0.78388
0.2505,-0.787595
0.2515,-0.791311
0.2525,-0.795026
0.2535,-0.798741
0.2545,-0.802456
0.2555,-0.806171
0.2565,-0.809884
0.2575,-0.813598
0.2585,-0.817311
0.2595,-0.821023
0.2605,-0.824734
0.2615,-0.828445
0.2625,-0.832155
0.2635,-0.835864
0.2645,-0.839572
0.2655,-0.843279
0.2665,-0.846985
0.2675,-0.85069
0.2685,-0.854394
0.2695,-0.858097
0.2705,-0.861798
0.2715,-0.865498
0.2725,-0.869196
0.2735,-0.872893
0.2745,-0.876589
0.2755,-0.880283
0.2765,-0.883975
0.2775,-0.887666
0.2785,-0.891354
0.2795,-0.895041
0.2805,-0.898726
0.2815,-0.902409
0.2825,-0.90609
0.2835,-0.909769
0.2845,-0.913445
0.2855,-0.91712
0.2865,-0.920792
0.2875,-0.924462
0.2885,-0.928129
0.2895,-0.931794
0.2905,-0.935456
0.2915,-0.939116
0.2925,-0.942773
0.2935,-0.946427
0.2945,-0.950079
0.2955,-0.953728
0.2965,-0.957373
0.2975,-0.961016
0.2985,-0.964656
0.2995,-0.968292
0.3005,-0.971926
0.3015,-0.975556
0.3025,-0.979183
0.3035,-0.982806
0.3045,-0.986426
0.3055,-0.990043
0.3065,-0.993656
0.3075,-0.997266
0.3085,-1.00087
0.3095,-1.00447
0.3105,-1.00807
0.3115,-1.01167
0.3125,-1.01526
0.3135,-1.01884
0.3145,-1.02243
0.3155,-1.026
0.3165,-1.02958
0.3175,-1.03315
0.3185,-1.03671
0.3195,-1.04028
0.3205,-1.04383
0.3215,-1.04738
0.3225,-1.05093
0.3235,-1.05448
0.3245,-1.05801
0.3255,-1.06155
0.3265,-1.06508
0.3275,-1.0686
0.3285,-1.07212
0.3295,-1.07564
0.3305,-1.07915
0.3315,-1.08265
0.3325,-1.08615
0.3335,-1.08965
0.3345,-1.09314
0.3355,-1.09662
0.3365,-1.1001
0.3375,-1.10357
0.3385,-1.10704
0.3395,-1.11051
0.3405,-1.11396
0.3415,-1.11742
0.3425,-1.12086
0.3435,-1.1243
0.3445,-1.12774
0.3455,-1.13117
0.3465,-1.1346
0.3475,-1.13801
0.3485,-1.14143
0.3495,-1.14484
0.3505,-1.14824
0.3515,-1.15164
0.3525,-1.15503
0.3535,-1.15841
0.3545,-1.16179
0.3555,-1.16516
0.3565,-1.16853
0.3575,-1.17189
0.3585,-1.17524
0.3595,-1.17859
0.3605,-1.18194
0.3615,-1.18527
0.3625,-1.1886
0.3635,-1.19193
0.3645,-1.19524
0.3655,-1.19856
0.3665,-1.20186
0.3675,-1.20516
0.3685,-1.20845
0.3695,-1.21174
0.3705,-1.21502
0.3715,-1.21829
0.3725,-1.22155
0.3735,-1.22481
0.3745,-1.22806
0.3755,-1.23131
0.3765,-1.23455
0.3775,-1.23778
0.3785,-1.24101
0.3795,-1.24422
0.3805,-1.24743
0.3815,-1.25064
0.3825,-1.25383
0.3835,-1.25702
0.3845,-1.26021
0.3855,-1.26338
0.3865,-1.26655
0.3875,-1.26971
0.3885,-1.27286
0.3895,-1.27601
0.3905,-1.27915
0.3915,-1.28228
0.3925,-1.2854
0.3935,-1.28851
0.3945,-1.29162
0.3955,-1.29472
0.3965,-1.29782
0.3975,-1.3009
0.3985,-1.30398
0.3995,-1.30705
0.4005,-1.31011
0.4015,-1.31316
0.4025,-1.3162
0.4035,-1.31924
0.4045,-1.32227
0.4055,-1.32529
0.4065,-1.3283
0.4075,-1.33131
0.4085,-1.3343
0.4095,-1.33729
0.4105,-1.34027
0.4115,-1.34324
0.4125,-1.34621
0.4135,-1.34916
0.4145,-1.35211
0.4155,-1.35504
0.4165,-1.35797
0.4175,-1.36089
0.4185,-1.3638
0.4195,-1.36671
0.4205,-1.3696
0.4215,-1.37248
0.4225,-1.37536
0.4235,-1.37823
0.4245,-1.38109
0.4255,-1.38394
0.4265,-1.38678
0.4275,-1.38961
0.4285,-1.39243
0.4295,-1.39524
0.4305,-1.39805
0.4315,-1.40084
0.4325,-1.40363
0.4335,-1.4064
0.4345,-1.40917
0.4355,-1.41193
0.4365,-1.41468
0.4375,-1.41742
0.4385,-1.42015
0.4395,-1.42287
0.4405,-1.42558
0.4415,-1.42828
0.4425,-1.43097
0.4435,-1.43365
0.4445,-1.43633
0.4455,-1.43899
0.4465,-1.44164
0.4475,-1.44429
0.4485,-1.44692
0.4495,-1.44954
0.4505,-1.45216
0.4515,-1.45477
0.4525,-1.45736
0.4535,-1.45995
0.4545,-1.46252
0.4555,-1.46509
0.4565,-1.46765
0.4575,-1.4702
0.4585,-1.47274
0.4595,-1.47527
0.4605,-1.47779
0.4615,-1.4803
0.4625,-1.4828
0.4635,-1.48529
0.4645,-1.48777
0.4655,-1.49024
0.4665,-1.49271
0.4675,-1.49516
0.4685,-1.4976
0.4695,-1.50004
0.4705,-1.50246
0.4715,-1.50488
0.4725,-1.50728
0.4735,-1.50968
0.4745,-1.51206
0.4755,-1.51444
0.4765,-1.51681
0.4775,-1.51917
0.4785,-1.52151
0.4795,-1.52385
0.4805,-1.52618
0.4815,-1.5285
0.4825,-1.53081
0.4835,-1.53311
0.4845,-1.5354
0.4855,-1.53768
0.4865,-1.53996
0.4875,-1.54222
0.4885,-1.54447
0.4895,-1.54671
0.4905,-1.54895
0.4915,-1.55117
0.4925,-1.55339
0.4935,-1.55559
0.4945,-1.55778
0.4955,-1.55997
0.4965,-1.56215
0.4975,-1.56431
0.4985,-1.56647
0.4995,-1.56861
0.5005,-1.57075
0.5015,-1.57288
0.5025,-1.575
0.5035,-1.5771
0.5045,-1.5792
0.5055,-1.58129
0.5065,-1.58337
0.5075,-1.58544
0.5085,-1.5875
0.5095,-1.58955
0.5105,-1.59159
0.5115,-1.59362
0.5125,-1.59564
0.5135,-1.59765
0.5145,-1.59965
0.5155,-1.60164
0.5165,-1.60362
0.5175,-1.6056
0.5185,-1.60756
0.5195,-1.60951
0.5205,-1.61145
0.5215,-1.61339
0.5225,-1.61531
0.5235,-1.61722
0.5245,-1.61913
0.5255,-1.62102
0.5265,-1.6229
0.5275,-1.62478
0.5285,-1.62664
0.5295,-1.6285
0.5305,-1.63034
0.5315,-1.63218
0.5325,-1.634
0.5335,-1.63582
0.5345,-1.63762
0.5355,-1.63942
0.5365,-1.6412
0.5375,-1.64298
0.5385,-1.64474
0.5395,-1.6465
0.5405,-1.64825
0.5415,-1.64998
0.5425,-1.65171
0.5435,-1.65343
0.5445,-1.65513
0.5455,-1.65683
0.5465,-1.65852
0.5475,-1.6602
0.5485,-1.66187
0.5495,-1.66352
0.5505,-1.66517
0.5515,-1.66681
0.5525,-1.66844
0.5535,-1.67006
0.5545,-1.67167
0.5555,-1.67327
0.5565,-1.67486
0.5575,-1.67644
0.5585,-1.67801
0.5595,-1.67957
0.5605,-1.68113
0.5615,-1.68267
0.5625,-1.6842
0.5635,-1.68573
0.5645,-1.68724
0.5655,-1.68874
0.5665,-1.69024
0.5675,-1.69173
0.5685,-1.69321
0.5695,-1.69467
0.5705,-1.69613
0.5715,-1.69759
0.5725,-1.69903
0.5735,-1.70046
0.5745,-1.70188
0.5755,-1.7033
0.5765,-1.70471
0.5775,-1.7061
0.5785,-1.70749
0.5795,-1.70887
0.5805,-1.71025
0.5815,-1.71161
0.5825,-1.71297
0.5835,-1.71431
0.5845,-1.71565
0.5855,-1.71698
0.5865,-1.7183
0.5875,-1.71962
0.5885,-1.72092
0.5895,-1.72222
0.5905,-1.72351
0.5915,-1.72479
0.5925,-1.72606
0.5935,-1.72732
0.5945,-1.72858
0.5955,-1.72983
0.5965,-1.73107
0.5975,-1.7323
0.5985,-1.73353
0.5995,-1.73474
0.6005,-1.73595
0.6015,-1.73716
0.6025,-1.73835
0.6035,-1.73954
0.6045,-1.74072
0.6055,-1.74189
0.6065,-1.74305
0.6075,-1.74421
0.6085,-1.74535
0.6095,-1.7465
0.6105,-1.74763
0.6115,-1.74876
0.6125,-1.74988
0.6135,-1.75099
0.6145,-1.75209
0.6155,-1.75319
0.6165,-1.75428
0.6175,-1.75536
0.6185,-1.75644
0.6195,-1.75751
0.6205,-1.75857
0.6215,-1.75962
0.6225,-1.76067
0.6235,-1.76171
0.6245,-1.76275
0.6255,-1.76377
0.6265,-1.7648
0.6275,-1.76581
0.6285,-1.76682
0.6295,-1.76782
0.6305,-1.76881
0.6315,-1.7698
0.6325,-1.77078
0.6335,-1.77175
0.6345,-1.77272
0.6355,-1.77368
0.6365,-1.77464
0.6375,-1.77558
0.6385,-1.77653
0.6395,-1.77746
0.6405,-1.77839
0.6415,-1.77931
0.6425,-1.78023
0.6435,-1.78114
0.6445,-1.78205
0.6455,-1.78295
0.6465,-1.78384
0.6475,-1.78472
0.6485,-1.78561
0.6495,-1.78648
0.6505,-1.78735
0.6515,-1.78821
0.6525,-1.78907
0.6535,-1.78992
0.6545,-1.79077
0.6555,-1.79161
0.6565,-1.79244
0.6575,-1.79327
0.6585,-1.7941
0.6595,-1.79492
0.6605,-1.79573
0.6615,-1.79654
0.6625,-1.79734
0.6635,-1.79814
0.6645,-1.79893
0.6655,-1.79972
0.6665,-1.8005
0.6675,-1.80128
0.6685,-1.80205
0.6695,-1.80281
0.6705,-1.80358
0.6715,-1.80433
0.6725,-1.80509
0.6735,-1.80583
0.6745,-1.80658
0.6755,-1.80732
0.6765,-1.80805
0.6775,-1.80878
0.6785,-1.80951
0.6795,-1.81023
0.6805,-1.81095
0.6815,-1.81166
0.6825,-1.81237
0.6835,-1.81307
0.6845,-1.81377
0.6855,-1.81447
0.6865,-1.81517
0.6875,-1.81585
0.6885,-1.81654
0.6895,-1.81722
0.6905,-1.8179
0.6915,-1.81858
0.6925,-1.81925
0.6935,-1.81992
0.6945,-1.82058
0.6955,-1.82124
0.6965,-1.8219
0.6975,-1.82256
0.6985,-1.82321
0.6995,-1.82386
0.7005,-1.82451
0.7015,-1.82515
0.7025,-1.82579
0.7035,-1.82643
0.7045,-1.82706
0.7055,-1.8277
0.7065,-1.82833
0.7075,-1.82895
0.7085,-1.82958
0.7095,-1.8302
0.7105,-1.83082
0.7115,-1.83144
0.7125,-1.83205
0.7135,-1.83267
0.7145,-1.83328
0.7155,-1.83388
0.7165,-1.83449
0.7175,-1.8351
0.7185,-1.8357
0.7195,-1.8363
0.7205,-1.8369
0.7215,-1.8375
0.7225,-1.83809
0.7235,-1.83869
0.7245,-1.83928
0.7255,-1.83987
0.7265,-1.84046
0.7275,-1.84105
0.7285,-1.84163
0.7295,-1.84222
0.7305,-1.8428
0.7315,-1.84339
0.7325,-1.84397
0.7335,-1.84455
0.7345,-1.84513
0.7355,-1.84571
0.7365,-1.84629
0.7375,-1.84686
0.7385,-1.84744
0.7395,-1.84802
0.7405,-1.84859
0.7415,-1.84917
0.7425,-1.84974
0.7435,-1.85031
0.7445,-1.85089
0.7455,-1.85146
0.7465,-1.85203
0.7475,-1.85261
0.7485,-1.85318
0.7495,-1.85375
0.7505,-1.85433
0.7515,-1.8549
0.7525,-1.85547
0.7535,-1.85605
0.7545,-1.85662
0.7555,-1.85719
0.7565,-1.85777
0.7575,-1.85834
0.7585,-1.85892
0.7595,-1.85949
0.7605,-1.86007
0.7615,-1.86065
0.7625,-1.86123
0.7635,-1.86181
0.7645,-1.86239
0.7655,-1.86297
0.7665,-1.86355
0.7675,-1.86414
0.7685,-1.86472
0.7695,-1.86531
0.7705,-1.8659
0.7715,-1.86649
0.7725,-1.86708
0.7735,-1.86767
0.7745,-1.86826
0.7755,-1.86886
0.7765,-1.86946
0.7775,-1.87006
0.7785,-1.87066
0.7795,-1.87127
0.7805,-1.87187
0.7815,-1.87248
0.7825,-1.87309
0.7835,-1.87371
0.7845,-1.87432
0.7855,-1.87494
0.7865,-1.87556
0.7875,-1.87618
0.7885,-1.87681
0.7895,-1.87744
0.7905,-1.87807
0.7915,-1.8787
0.7925,-1.87934
0.7935,-1.87998
0.7945,-1.88062
0.7955,-1.88127
0.7965,-1.88192
0.7975,-1.88257
0.7985,-1.88322
0.7995,-1.88388
0.8005,-1.88454
0.8015,-1.88521
0.8025,-1.88587
0.8035,-1.88654
0.8045,-1.88722
0.8055,-1.88789
0.8065,-1.88857
0.8075,-1.88926
0.8085,-1.88995
0.8095,-1.89064
0.8105,-1.89133
0.8115,-1.89203
0.8125,-1.89273
0.8135,-1.89344
0.8145,-1.89415
0.8155,-1.89486
0.8165,-1.89557
0.8175,-1.89629
0.8185,-1.89702
0.8195,-1.89775
0.8205,-1.89848
0.8215,-1.89921
0.8225,-1.89995
0.8235,-1.9007
0.8245,-1.90144
0.8255,-1.90219
0.8265,-1.90295
0.8275,-1.90371
0.8285,-1.90447
0.8295,-1.90524
0.8305,-1.90601
0.8315,-1.90679
0.8325,-1.90757
0.8335,-1.90835
0.8345,-1.90914
0.8355,-1.90993
0.8365,-1.91073
0.8375,-1.91153
0.8385,-1.91234
0.8395,-1.91315
0.8405,-1.91396
0.8415,-1.91478
0.8425,-1.9156
0.8435,-1.91643
0.8445,-1.91726
0.8455,-1.9181
0.8465,-1.91894
0.8475,-1.91979
0.8485,-1.92064
0.8495,-1.92149
0.8505,-1.92235
0.8515,-1.92322
0.8525,-1.92409
0.8535,-1.92496
0.8545,-1.92584
0.8555,-1.92672
0.8565,-1.92761
0.8575,-1.92851
0.8585,-1.9294
0.8595,-1.93031
0.8605,-1.93121
0.8615,-1.93213
0.8625,-1.93304
0.8635,-1.93397
0.8645,-1.93489
0.8655,-1.93583
0.8665,-1.93676
0.8675,-1.9377
0.8685,-1.93865
0.8695,-1.9396
0.8705,-1.94056
0.8715,-1.94152
0.8725,-1.94249
0.8735,-1.94346
0.8745,-1.94444
0.8755,-1.94543
0.8765,-1.94641
0.8775,-1.94741
0.8785,-1.94841
0.8795,-1.94941
0.8805,-1.95042
0.8815,-1.95144
0.8825,-1.95246
0.8835,-1.95348
0.8845,-1.95451
